order_id;customer_id;order_date;payment_value;decoy_flag;decoy_noise
101633;138;15/02/2024;227.35;A;210.01
101634;694;07/01/2024;59.3;C;104.11
101635;802;05/02/2024;27.66;C;22.05
101636;191;15/02/2024;92.49;D;90.91
101637;671;17/01/2024;144.08;A;143.04
101638;704;19/01/2024;152.26;D;145.47
101639;480;29/01/2024;153.83;C;104.15
101640;178;02/01/2024;171.56;C;147.63
101641;412;24/01/2024;232.8;A;242.32
101642;363;15/01/2024;123.63;B;100.73
101643;549;24/01/2024;75.65;B;59.33
101644;736;08/01/2024;252.2;C;222.75
101645;672;12/05/2024;316.47;A;248.61
101646;721;24/02/2024;108.08;C;102.88
101647;994;09/03/2024;597.48;C;644.58
101648;803;03/04/2024;455.72;B;434.2
101649;249;11/02/2024;63.47;D;85.76
101650;697;06/01/2024;30.1;A;27.67
101651;999;16/02/2024;149.04;B;142.19
101652;445;23/02/2024;208.82;B;194.02
101653;341;23/03/2024;591.76;C;449.46
101654;800;03/02/2024;578.81;C;438.66
101655;738;09/01/2024;273.86;C;268.41
101656;226;21/01/2024;125.71;A;135.71
101657;8;28/01/2024;378.2;C;334.37
101658;976;03/03/2024;187.56;B;212.52
101659;931;20/02/2024;51.01;A;77.71
101660;535;27/01/2024;52.99;C;48.62
101661;982;15/09/2024;126.4;C;138.22
101662;735;25/02/2024;336.48;A;406.17
101663;349;17/01/2024;68.7;C;66.5
101664;166;07/01/2024;126.17;B;139.38
101665;275;10/01/2024;453.09;C;551.45
101666;950;17/01/2024;227.07;B;210.08
101667;813;11/01/2024;246.56;D;317.08
101668;548;13/01/2024;344.84;A;300.72
101669;689;21/01/2024;128.29;B;69.04
101670;700;12/01/2024;473.66;A;477.55
101671;312;16/05/2024;279.65;C;195.59
101672;969;06/01/2024;156.16;A;151.31
101673;832;14/02/2024;415.21;B;380.66
101674;830;01/02/2024;271.06;B;295.93
101675;227;30/08/2024;168.49;B;168.04
101676;59;08/01/2024;251.78;C;237.63
101677;769;31/01/2024;82.09;D;109.74
101678;97;28/07/2024;379.11;C;368.65
101679;721;30/04/2024;585.18;C;499.01
101680;249;11/04/2024;37.22;C;77.72
101681;986;18/01/2024;107.04;C;98.78
101682;845;12/01/2024;99.58;C;93.86
101683;261;07/03/2024;292.06;B;214.11
101684;403;08/06/2024;200.91;B;216.96
101685;58;18/02/2024;121.1;C;111.78
101686;57;20/02/2024;136.66;D;124.61
101687;682;20/01/2024;112.06;A;110.54
101688;73;29/03/2024;266.98;D;212.21
101689;390;13/01/2024;198.48;B;288.09
101690;853;24/01/2024;131.4;C;126.12
101691;534;03/02/2024;113.77;B;132.33
101692;53;12/02/2024;420.1;C;477.99
101693;569;17/01/2024;372.59;D;353.17
101694;894;08/01/2024;269.17;C;268.89
101695;103;26/02/2024;346.06;B;289.31
101696;112;21/01/2024;51.53;C;39.26
101697;819;22/02/2024;68.11;C;100.44
101698;773;11/01/2024;61.26;D;107.04
101699;918;09/02/2024;172.49;B;189.82
101700;507;15/02/2024;353.89;C;384.97
101701;370;04/01/2024;122.52;C;102.21
101702;647;25/01/2024;387.45;D;386.33
101703;832;09/01/2024;106.85;C;73.79
101704;185;04/01/2024;154.68;D;185.61
101705;26;03/10/2024;121.38;C;114
101706;25;24/01/2024;145.53;C;173.11
101707;837;09/04/2024;158.28;A;156.86
101708;928;18/01/2024;29.06;C;0.64
101709;264;09/03/2024;222.52;A;182.55
101710;521;26/03/2024;155.41;B;145.9
101711;822;24/02/2024;472.97;C;454.97
101712;220;08/02/2024;259.87;B;274.63
101713;788;01/02/2024;215.53;B;206.27
101714;452;26/01/2024;454.35;A;364.86
101715;707;08/06/2024;424;C;346.12
101716;172;16/04/2024;487.05;C;431.01
101717;937;20/07/2024;112.45;C;116.53
101718;170;08/01/2024;59.8;B;76.14
101719;395;19/03/2024;29.24;C;51.88
101720;112;16/06/2024;342.82;C;252.18
101721;989;12/01/2024;24;C;5.06
101722;895;05/01/2024;200.67;B;231.9
101723;683;22/03/2024;40.75;A;17.16
101724;726;21/02/2024;377.47;C;354.42
101725;904;20/04/2024;245.36;C;184.3
101726;686;10/01/2024;375.99;C;295.22
101727;290;05/04/2024;203.87;B;243.71
101728;991;14/01/2024;75.37;C;80.29
101729;580;11/01/2024;118.79;D;115.79
101730;911;11/01/2024;319.65;C;360.96
101731;658;11/04/2024;36.91;B;13.81
101732;139;06/03/2024;110.92;B;102.64
101733;219;14/02/2024;98.11;D;54.26
101734;403;27/01/2024;159.95;C;117.91
101735;498;05/05/2024;266.07;B;284.73
101736;841;30/01/2024;369.47;B;366.48
101737;25;11/04/2024;48.16;C;42.54
101738;406;04/02/2024;80.17;D;60.47
101739;252;29/01/2024;54.02;C;36.89
101740;727;07/02/2024;164.93;B;154.67
101741;446;22/01/2024;60.73;B;39.33
101742;677;23/03/2024;221.23;C;236.87
101743;906;11/02/2024;404.03;C;395.95
101744;593;16/01/2024;30.44;C;47.71
101745;820;17/05/2024;82.72;B;106.86
101746;77;30/01/2024;490.49;A;525.4
101747;324;17/02/2024;196.58;A;178.12
101748;480;22/05/2024;112.52;D;89.44
101749;284;28/02/2024;840.39;B;773.87
101750;158;08/01/2024;136.26;C;70.7
101751;686;17/06/2024;258.66;C;269.43
101752;168;29/02/2024;86.01;C;79.21
101753;149;25/01/2024;72.89;C;81.89
101754;143;09/01/2024;269.61;A;301.04
101755;643;04/04/2024;520.25;B;616.69
101756;337;28/02/2024;116.68;B;107.63
101757;463;15/02/2024;67.96;C;135.76
101758;97;14/05/2024;338.8;C;396.08
101759;453;03/04/2024;117.64;C;142.34
101760;264;10/01/2024;223.45;C;168.38
101761;393;23/01/2024;113.78;A;91.21
101762;890;18/01/2024;130.09;C;136.02
101763;346;22/03/2024;79.78;B;111.68
101764;386;03/01/2024;274.72;D;269.43
101765;165;20/02/2024;228.31;C;147.26
101766;510;27/03/2024;222.54;C;161.88
101767;484;05/05/2024;94.06;B;116.97
101768;396;26/01/2024;213.99;B;275.37
101769;531;13/04/2024;567.33;C;498.47
101770;795;08/01/2024;68.4;D;77.82
101771;920;22/04/2024;86.56;A;140.91
101772;450;09/01/2024;90.78;C;153.1
101773;528;31/01/2024;184.02;B;213.27
101774;514;05/04/2024;63.65;A;58
101775;405;10/01/2024;245.61;C;266.54
101776;522;16/01/2024;26.74;A;22.29
101777;954;17/03/2024;298.45;C;303.49
101778;618;17/03/2024;219.58;C;197.87
101779;17;02/03/2024;558.74;B;453.38
101780;204;12/03/2024;71.42;B;56.51
101781;7;16/02/2024;348.19;C;438.37
101782;713;18/01/2024;155.78;C;186.66
101783;558;26/01/2024;132.54;C;156.56
101784;690;13/01/2024;68.23;C;65.44
101785;511;23/05/2024;115.17;C;117.6
101786;10;22/02/2024;119.54;C;119.33
101787;784;31/01/2024;41.04;B;113.75
101788;769;07/02/2024;217.89;B;290.24
101789;649;25/06/2024;197.47;D;212.32
101790;13;10/01/2024;257.91;C;237.72
101791;189;22/02/2024;102.96;D;61.53
101792;432;12/02/2024;306.43;C;309.6
101793;144;26/02/2024;418.57;C;404.4
101794;738;02/01/2024;140.74;B;148.1
101795;425;03/05/2024;72.78;B;56.29
101796;286;10/06/2024;176.88;C;120.12
101797;717;19/02/2024;170.71;C;198.84
101798;328;12/03/2024;146.64;C;145.75
101799;695;02/06/2024;258.34;B;299.04
101800;523;14/03/2024;127.39;C;132.23
101801;881;10/01/2024;67.52;A;94.12
101802;436;21/02/2024;189.34;B;170.57
101803;991;25/02/2024;267.28;C;239.15
101804;491;03/02/2024;283;D;328.55
101805;331;21/03/2024;120.69;D;125.68
101806;48;12/06/2024;209.83;C;192.8
101807;775;04/06/2024;423.92;C;467.8
101808;950;05/02/2024;355.16;C;371.28
101809;257;08/01/2024;38.3;C;61.72
101810;87;08/09/2024;128.34;C;119.42
101811;32;19/04/2024;405.38;C;460.55
101812;318;08/01/2024;38.05;C;29.71
101813;143;01/06/2024;160.31;C;147.25
101814;978;02/05/2024;101.52;A;82.29
101815;92;13/02/2024;213.16;D;220.58
101816;189;23/02/2024;16.96;B;7.79
101817;78;31/01/2024;379.39;D;372.87
101818;845;04/01/2024;166.38;B;202.48
101819;440;25/01/2024;63.35;C;25.37
101820;34;07/04/2024;89.65;C;152.21
101821;660;01/01/2024;218.62;B;234.95
101822;118;25/01/2024;83.6;D;37.48
101823;24;31/01/2024;509.1;C;462.86
101824;540;16/02/2024;151.69;C;186.71
101825;779;31/05/2024;448.56;C;409.98
101826;755;26/01/2024;189.59;A;187.66
101827;988;26/01/2024;274.68;B;249.93
101828;726;21/03/2024;263.15;C;273.07
101829;414;06/02/2024;112.55;D;146.45
101830;550;16/01/2024;277.11;A;242.6
101831;721;06/02/2024;120.87;B;143.72
101832;214;10/01/2024;34.26;C;5.81
101833;129;12/01/2024;141.31;C;107.17
101834;633;11/02/2024;54.92;B;46.51
101835;212;02/02/2024;117.44;D;59.15
101836;453;27/05/2024;162.2;B;135.77
101837;161;28/01/2024;74.83;B;27.31
101838;109;22/02/2024;249.7;C;220.97
101839;577;01/03/2024;119.7;C;145.54
101840;428;01/01/2024;53.3;A;51.47
101841;64;06/03/2024;75.94;D;86.49
101842;9;12/01/2024;180.97;A;180.94
101843;32;13/07/2024;136.44;B;185.83
101844;822;10/01/2024;207.3;C;239.55
101845;125;02/02/2024;181.94;B;129.07
101846;282;06/01/2024;69.61;C;61.11
101847;830;12/12/2024;99.45;B;134.25
101848;621;11/02/2024;304.7;A;271.71
101849;170;24/02/2024;80.83;B;57.81
101850;176;05/01/2024;455.65;C;386.35
101851;902;24/03/2024;42.35;C;27.23
101852;245;15/01/2024;297.82;B;254.34
101853;886;16/05/2024;153.6;C;150.58
101854;256;14/01/2024;70.03;C;69.33
101855;798;13/01/2024;177.15;C;151.23
101856;744;03/01/2024;83.23;D;75.85
101857;151;08/02/2024;105.01;C;152.87
101858;103;19/02/2024;122.09;C;160.11
101859;985;05/01/2024;281.64;C;294.8
101860;537;30/03/2024;98.23;C;63.49
101861;141;06/02/2024;198.15;B;148.54
101862;665;14/02/2024;289.26;B;313.72
101863;273;04/02/2024;173.52;C;146.96
101864;620;31/01/2024;220.89;C;251.7
101865;27;19/02/2024;161.48;B;173.94
101866;651;11/01/2024;246.02;C;253.76
101867;134;13/01/2024;51.8;D;33.04
101868;591;28/04/2024;428.71;B;473.31
101869;293;24/06/2024;92.97;C;47.29
101870;224;29/01/2024;154.79;A;191.83
101871;368;19/01/2024;23.46;C;29.68
101872;728;02/03/2024;109.34;B;167.95
101873;715;01/02/2024;204.26;A;277.13
101874;106;02/01/2024;467.94;C;523.56
101875;477;11/01/2024;253.97;B;288.79
101876;968;16/03/2024;116.55;B;88.51
101877;888;05/03/2024;38.72;C;76.04
101878;677;02/01/2024;396.03;B;439.91
101879;202;16/01/2024;112.04;C;102.95
101880;315;16/01/2024;203.84;D;187.65
101881;10;07/03/2024;116.82;A;130.79
101882;257;02/01/2024;222.64;D;266.41
101883;749;07/01/2024;384.11;B;364.19
101884;564;06/04/2024;279.27;C;324.52
101885;727;12/01/2024;134.43;B;145.93
101886;146;04/03/2024;402.38;C;372.21
101887;855;17/01/2024;537.2;C;595.67
101888;773;07/01/2024;330.07;D;319.05
101889;896;17/01/2024;119.79;C;120.45
101890;358;17/03/2024;298.26;B;311.02
101891;886;26/04/2024;327.75;C;391.69
101892;735;16/04/2024;136.47;C;82.33
101893;373;31/01/2024;537.15;B;639.25
101894;490;07/03/2024;372.45;B;367.18
101895;103;14/01/2024;142.08;C;159.47
101896;724;21/01/2024;119.69;D;124.17
101897;861;15/05/2024;322.61;C;348.87
101898;48;01/01/2024;633.66;C;681.37
101899;801;06/01/2024;55.47;A;36.14
101900;185;14/01/2024;230.45;C;194.6
101901;103;02/01/2024;294.49;B;292.22
101902;224;13/01/2024;381.75;B;341.86
101903;793;22/02/2024;296.55;C;341.89
101904;812;02/02/2024;113.28;C;109.62
101905;603;13/05/2024;49.47;B;31.97
101906;377;12/04/2024;130.69;C;181.46
101907;983;26/01/2024;289.59;C;338.42
101908;111;19/01/2024;103.48;C;139.55
101909;322;29/01/2024;422.68;B;372.1
101910;640;23/02/2024;150.95;D;136.36
101911;763;19/01/2024;98.07;C;81.01
101912;708;28/02/2024;249.21;B;199.59
101913;153;01/02/2024;139.1;D;161.56
101914;941;18/02/2024;117.05;D;139.36
101915;791;04/02/2024;583.67;C;452.4
101916;356;21/01/2024;102.95;C;112.18
101917;937;26/06/2024;126.97;B;58.86
101918;343;27/03/2024;251.82;B;195.1
101919;632;10/01/2024;418.38;C;435.59
101920;417;01/05/2024;235.01;D;270.46
101921;889;10/02/2024;180.37;C;177.3
101922;284;14/05/2024;628.81;C;586.96
101923;776;06/04/2024;122.19;B;132.62
101924;737;03/02/2024;122.69;C;142.81
101925;766;02/01/2024;104.22;B;62.89
101926;157;19/01/2024;224.62;B;248.12
101927;880;16/02/2024;79.6;C;58.74
101928;696;01/03/2024;62.37;A;68.27
101929;399;18/01/2024;126.66;B;157.52
101930;527;10/01/2024;36.78;C;24.9
101931;805;18/04/2024;203.91;B;248.63
101932;915;06/09/2024;225.03;D;269.53
101933;363;14/02/2024;253.49;B;309.17
101934;443;12/01/2024;307.38;B;374.25
101935;435;20/01/2024;129.57;B;137.81
101936;632;02/01/2024;386.26;C;333.98
101937;341;27/05/2024;360.64;B;391.76
101938;248;08/01/2024;69.98;B;126.46
101939;931;21/02/2024;161.86;C;142.67
101940;474;20/01/2024;13.49;A;-12.52
101941;118;18/02/2024;389.97;C;439.48
101942;92;04/03/2024;303.62;C;248.43
101943;982;16/04/2024;451.15;B;408.39
101944;548;14/01/2024;42;B;28.64
101945;437;01/01/2024;239.76;C;191.43
101946;848;09/01/2024;110.17;D;103.44
101947;524;18/05/2024;22.94;C;62.57
101948;540;04/05/2024;335.12;B;377.17
101949;967;24/02/2024;56.54;C;66.53
101950;801;25/02/2024;217.97;C;203.49
101951;984;06/03/2024;109.13;C;98.59
101952;75;12/01/2024;191.31;C;230.4
101953;79;27/05/2024;310.36;B;316.34
101954;723;02/02/2024;191.7;C;240.4
101955;695;29/01/2024;78.22;B;53.14
101956;79;13/02/2024;593.15;C;505.36
101957;713;03/01/2024;131.06;B;126.89
101958;205;11/01/2024;92.34;C;89.18
101959;818;21/03/2024;158.02;C;169.3
101960;541;06/01/2024;43.04;C;63.4
101961;826;25/02/2024;99.57;C;130.76
101962;282;17/01/2024;137.48;C;182.55
101963;23;30/01/2024;203.2;C;190.91
101964;529;21/01/2024;175.03;A;172.49
101965;133;27/01/2024;240.22;C;260.29
101966;59;17/03/2024;162.97;A;149.76
101967;656;22/01/2024;357.84;D;285.28
101968;615;20/02/2024;270.23;B;275
101969;606;08/02/2024;227.02;C;259
101970;917;06/03/2024;398.28;A;356.83
101971;773;14/06/2024;398.25;D;486.16
101972;502;20/03/2024;184.73;C;168.47
101973;442;15/01/2024;125.98;B;166.09
101974;282;02/01/2024;197.73;B;157.19
101975;171;19/01/2024;152.43;C;168.89
101976;880;24/02/2024;121.99;C;149.29
101977;126;04/01/2024;192.01;B;190.95
101978;990;11/02/2024;222.01;A;223.03
101979;955;24/02/2024;261.18;A;285.96
101980;86;25/01/2024;441.19;C;461.74
101981;698;29/03/2024;206.07;C;251.67
101982;621;07/01/2024;165.76;C;156.61
101983;514;05/01/2024;329.47;C;285.07
101984;556;19/03/2024;85.25;C;87.62
101985;716;11/02/2024;37.2;C;53.34
101986;106;10/03/2024;237.4;C;285.76
101987;219;04/02/2024;130.66;C;39.67
101988;922;17/01/2024;138.61;B;140.75
101989;621;12/04/2024;83.5;A;27.85
101990;556;06/04/2024;375.34;C;392.19
101991;729;12/03/2024;38.86;B;31.87
101992;915;20/01/2024;254.52;C;233.94
101993;305;23/02/2024;167.51;C;194.88
101994;91;27/01/2024;459.54;B;475.91
101995;496;06/01/2024;330.46;C;403.43
101996;81;29/05/2024;64.75;C;25.96
101997;697;09/01/2024;270.41;C;258.66
101998;134;29/06/2024;232.53;B;252.52
101999;407;05/02/2024;158.27;D;147.23
102000;338;13/01/2024;255.86;C;252
102001;811;16/02/2024;99.37;A;86.91
102002;556;03/05/2024;180.33;C;183.53
102003;497;20/03/2024;169.78;A;186.31
102004;66;08/04/2024;87.33;B;63.46
102005;301;05/03/2024;130.91;D;172.32
102006;531;11/03/2024;113.8;C;64.21
102007;243;23/04/2024;221.89;C;254.76
102008;248;18/01/2024;390.17;C;360.52
102009;516;10/02/2024;52.06;A;5.85
102010;97;16/01/2024;226.75;B;216.54
102011;354;20/09/2024;110.42;B;82.33
102012;96;22/06/2024;316.49;A;350.18
102013;953;03/01/2024;224.78;C;250.88
102014;722;14/03/2024;40.29;B;56.63
102015;236;04/06/2024;192.13;C;199.59
102016;137;12/01/2024;151.89;A;110.79
102017;357;20/02/2024;57.48;A;35.04
102018;48;28/05/2024;111.6;B;80.64
102019;164;03/01/2024;185.88;C;115.42
102020;500;12/03/2024;114.29;C;107.25
102021;195;22/01/2024;341.61;B;339.29
102022;274;03/06/2024;150.84;C;161.37
102023;808;31/07/2024;105.16;C;116.27
102024;502;22/06/2024;193.59;D;126.56
102025;473;08/02/2024;212.28;C;225.66
102026;962;28/04/2024;318.48;A;351.7
102027;321;21/04/2024;175.01;B;242.1
102028;984;24/01/2024;206.05;C;223.57
102029;920;15/04/2024;266.16;A;296.63
102030;181;03/01/2024;87.14;C;125.94
102031;626;24/02/2024;305.13;D;356.57
102032;426;16/01/2024;59.07;B;66.97
102033;821;08/01/2024;184.27;D;208.44
102034;1000;05/01/2024;186.71;B;203.42
102035;574;12/03/2024;183.33;C;231.48
102036;958;25/01/2024;54.23;B;56.24
102037;964;18/03/2024;7.88;B;-9.38
102038;126;05/01/2024;134.37;B;127.78
102039;882;23/01/2024;217.08;A;259.75
102040;675;16/02/2024;427.11;C;468.11
102041;995;03/04/2024;219.36;C;209.52
102042;185;24/01/2024;58.09;C;49.2
102043;829;28/02/2024;140.39;B;91.12
102044;140;10/05/2024;147.33;C;114.96
102045;755;27/02/2024;387.33;C;367.38
102046;49;16/01/2024;223.7;C;242.49
102047;471;02/01/2024;67.15;C;38.3
102048;497;02/05/2024;106.7;B;112.75
102049;150;02/01/2024;284.47;C;240.19
102050;602;04/05/2024;195.16;D;216.7
102051;324;15/02/2024;167.12;C;137.84
102052;327;16/06/2024;139.83;C;122.89
102053;919;06/04/2024;279.83;B;230.34
102054;351;05/01/2025;123.18;D;92.39
102055;903;26/01/2024;103.09;A;54.69
102056;894;28/03/2024;313.96;C;278.49
102057;278;31/01/2024;7.66;B;19.34
102058;871;09/02/2024;65.26;C;71.59
102059;808;29/02/2024;89.74;B;41.61
102060;147;04/05/2024;328.52;A;306.24
102061;565;05/09/2024;187.58;B;212.05
102062;286;28/03/2024;61.06;C;99.35
102063;154;02/02/2024;56.78;D;88.89
102064;891;02/02/2024;334.77;B;384.84
102065;425;21/03/2024;56.96;A;61.59
102066;888;17/01/2024;99.63;A;142.25
102067;150;08/01/2024;120.16;B;100.08
102068;573;27/01/2024;240.59;A;227.1
102069;73;21/01/2024;111.75;B;48.08
102070;302;22/01/2024;48.42;B;60.18
102071;58;16/01/2024;255.32;D;208.73
102072;541;03/01/2024;251.51;B;186.75
102073;736;02/01/2024;459.08;C;355.86
102074;565;20/09/2024;200.59;C;228.78
102075;914;03/02/2024;54.64;C;39.38
102076;671;30/01/2024;444.82;C;553.59
102077;288;09/03/2024;119.81;D;145.43
102078;9;15/01/2024;296.91;B;231.29
102079;478;28/06/2024;434.75;A;436.98
102080;549;02/04/2024;177.39;C;224.71
102081;480;06/01/2024;161.76;C;191.42
102082;776;02/02/2024;201.09;C;168.6
102083;408;06/05/2024;228.63;C;269.54
102084;68;22/06/2024;330.73;C;243.76
102085;308;07/02/2024;144.66;C;141.16
102086;302;27/02/2024;171.04;A;193.83
102087;273;11/01/2024;108.81;C;108.61
102088;533;10/10/2024;108.34;B;76.72
102089;560;16/01/2024;79.47;B;76.94
102090;777;20/06/2024;114.96;A;68.57
102091;764;03/03/2024;71.13;D;117.72
102092;453;26/02/2024;305.07;C;396.61
102093;517;13/02/2024;261.49;A;303.87
102094;478;16/01/2024;153.61;D;160.85
102095;518;12/01/2024;197.27;C;156.23
102096;742;15/01/2024;79.55;D;87.14
102097;968;13/01/2024;161.2;A;185.29
102098;944;31/03/2024;361.15;A;344.65
102099;46;26/01/2024;352.89;A;404.99
102100;609;04/01/2024;465.14;D;505.98
102101;624;27/07/2024;304.58;C;271.95
102102;719;09/05/2024;210.07;B;203.87
102103;869;06/06/2024;293.7;D;308.65
102104;457;12/11/2024;58.86;C;60.91
102105;447;12/01/2024;278.69;C;347.21
102106;643;31/01/2024;311.73;C;333.53
102107;671;26/03/2024;159.17;C;149.69
102108;379;12/03/2024;172.81;C;120.75
102109;615;11/01/2024;134.65;B;135.35
102110;647;11/04/2024;155.48;B;220.54
102111;16;16/01/2024;188.75;A;205.24
102112;508;16/01/2024;203.32;D;196.9
102113;604;16/02/2024;80.68;D;50.8
102114;378;23/02/2024;93.85;C;36.57
102115;739;22/02/2024;261.66;B;279.29
102116;655;06/01/2024;217.16;A;230
102117;775;05/05/2024;86.67;C;81.85
102118;355;19/01/2024;150.13;C;139.89
102119;624;09/01/2024;509.18;B;471.01
102120;479;11/05/2024;17.1;B;-20.6
102121;934;05/07/2024;7.78;C;57.38
102122;392;28/04/2024;17.57;C;34.51
102123;752;09/04/2024;641.33;C;737.89
102124;184;04/03/2024;65.59;C;74.05
102125;998;18/02/2024;128.84;C;119.12
102126;464;06/01/2024;246.66;C;181.14
102127;610;01/02/2024;235.25;A;286.76
102128;385;28/01/2024;135.88;A;130.78
102129;659;19/01/2024;415.1;C;365.33
102130;718;18/03/2024;285.81;C;334.91
102131;531;11/02/2024;97.62;C;85.26
102132;87;06/01/2024;68.62;D;84.03
102133;772;15/01/2024;186.43;C;165.19
102134;192;09/03/2024;295.35;A;266.89
102135;994;05/01/2024;517;C;444.86
102136;642;24/04/2024;209.64;C;211.54
102137;204;11/02/2024;124.29;A;119.43
102138;23;09/02/2024;390.78;B;453.32
102139;696;23/02/2024;355.51;D;338.33
102140;619;14/04/2024;283.75;C;237.41
102141;501;26/01/2024;56.49;B;37.99
102142;594;08/03/2024;129.55;B;116.49
102143;480;20/02/2024;143.31;B;131.82
102144;947;19/01/2024;283.84;C;240.97
102145;849;06/05/2024;25.53;C;61.09
102146;159;05/04/2024;121.57;C;141.54
102147;314;05/03/2024;168.98;D;188.24
102148;932;24/04/2024;139.36;C;123.48
102149;986;01/05/2024;481.29;D;369.05
102150;268;14/03/2024;332.86;B;323.32
102151;633;18/04/2024;332.26;B;420.62
102152;675;12/03/2024;114.32;A;106.84
102153;976;09/03/2024;190.12;B;169.85
102154;4;27/02/2024;79.19;C;34.67
102155;796;24/03/2024;81.31;C;66.74
102156;230;11/01/2024;334.96;A;310.97
102157;801;07/05/2024;297.41;A;308.97
102158;485;03/05/2024;74.17;C;47.84
102159;330;02/01/2024;181;C;169.3
102160;927;14/04/2024;39.78;C;31.64
102161;206;09/01/2024;243.89;C;296.79
102162;5;25/01/2024;72.54;B;71.62
102163;778;22/03/2024;181.4;B;181.35
102164;153;11/01/2024;506.4;C;481.83
102165;425;12/04/2024;64.32;B;44.01
102166;17;17/04/2024;215.6;C;150.18
102167;755;12/02/2024;161.99;C;122.5
102168;701;01/01/2024;59.21;C;47.65
102169;212;21/01/2024;91.57;C;56.24
102170;828;27/02/2024;228.98;A;169.41
102171;289;26/08/2024;141.64;C;178.09
102172;649;29/02/2024;423.74;C;449.59
102173;178;19/01/2024;236.82;C;218.36
102174;671;01/03/2024;68.89;B;77.85
102175;901;16/02/2024;305.59;C;320.82
102176;174;31/03/2024;331.53;C;330.71
